id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa_kelurahan,bps_desa_kelurahan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa_kelurahan,kemendagri_nama_desa_kelurahan,jenis_pekerjaan,jumlah_penduduk,satuan,semester,tahun
18460,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030004,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1002,BABAKAN TAROGONG,APARATUR PEJABAT NEGARA,217,ORANG,2,2022
18461,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030004,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1002,BABAKAN TAROGONG,TENAGA PENGAJAR,133,ORANG,2,2022
18462,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030004,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1002,BABAKAN TAROGONG,WIRASWASTA,1895,ORANG,2,2022
18463,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030004,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1002,BABAKAN TAROGONG,PERTANIAN DAN PETERNAKAN,5,ORANG,2,2022
18464,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030004,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1002,BABAKAN TAROGONG,NELAYAN,0,ORANG,2,2022
18465,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030004,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1002,BABAKAN TAROGONG,AGAMA DAN KEPERCAYAAN,10,ORANG,2,2022
18466,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030004,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1002,BABAKAN TAROGONG,PELAJAR DAN MAHASISWA,5975,ORANG,2,2022
18467,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030004,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1002,BABAKAN TAROGONG,TENAGA KESEHATAN,40,ORANG,2,2022
18468,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030004,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1002,BABAKAN TAROGONG,PENSIUNAN,94,ORANG,2,2022
18469,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030004,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1002,BABAKAN TAROGONG,LAINNYA,14784,ORANG,2,2022
18470,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030005,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1003,JAMIKA,BELUM BEKERJA,5597,ORANG,2,2022
18471,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030005,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1003,JAMIKA,APARATUR PEJABAT NEGARA,143,ORANG,2,2022
18472,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030005,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1003,JAMIKA,TENAGA PENGAJAR,150,ORANG,2,2022
18473,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030005,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1003,JAMIKA,WIRASWASTA,1896,ORANG,2,2022
18474,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030005,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1003,JAMIKA,PERTANIAN DAN PETERNAKAN,6,ORANG,2,2022
18475,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030005,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1003,JAMIKA,NELAYAN,0,ORANG,2,2022
18476,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030005,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1003,JAMIKA,AGAMA DAN KEPERCAYAAN,14,ORANG,2,2022
18477,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030005,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1003,JAMIKA,PELAJAR DAN MAHASISWA,5865,ORANG,2,2022
18478,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030005,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1003,JAMIKA,TENAGA KESEHATAN,34,ORANG,2,2022
18479,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030005,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1003,JAMIKA,PENSIUNAN,100,ORANG,2,2022
18480,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030005,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1003,JAMIKA,LAINNYA,14170,ORANG,2,2022
18481,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030003,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1004,BABAKAN ASIH,BELUM BEKERJA,3339,ORANG,2,2022
18482,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030003,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1004,BABAKAN ASIH,APARATUR PEJABAT NEGARA,125,ORANG,2,2022
18483,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030003,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1004,BABAKAN ASIH,TENAGA PENGAJAR,107,ORANG,2,2022
18484,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030003,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1004,BABAKAN ASIH,WIRASWASTA,1291,ORANG,2,2022
18485,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030003,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1004,BABAKAN ASIH,PERTANIAN DAN PETERNAKAN,2,ORANG,2,2022
18486,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030003,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1004,BABAKAN ASIH,NELAYAN,0,ORANG,2,2022
18487,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030003,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1004,BABAKAN ASIH,AGAMA DAN KEPERCAYAAN,3,ORANG,2,2022
18488,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030003,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1004,BABAKAN ASIH,PELAJAR DAN MAHASISWA,3439,ORANG,2,2022
18489,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030003,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1004,BABAKAN ASIH,TENAGA KESEHATAN,40,ORANG,2,2022
18490,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030003,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1004,BABAKAN ASIH,PENSIUNAN,95,ORANG,2,2022
18491,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030003,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1004,BABAKAN ASIH,LAINNYA,8008,ORANG,2,2022
18492,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030002,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1005,SUKA ASIH,BELUM BEKERJA,4044,ORANG,2,2022
18493,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030002,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1005,SUKA ASIH,APARATUR PEJABAT NEGARA,168,ORANG,2,2022
18494,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030002,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1005,SUKA ASIH,TENAGA PENGAJAR,153,ORANG,2,2022
18495,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030002,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1005,SUKA ASIH,WIRASWASTA,1545,ORANG,2,2022
18496,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030002,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1005,SUKA ASIH,PERTANIAN DAN PETERNAKAN,1,ORANG,2,2022
18497,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030002,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1005,SUKA ASIH,NELAYAN,0,ORANG,2,2022
18498,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030002,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1005,SUKA ASIH,AGAMA DAN KEPERCAYAAN,9,ORANG,2,2022
18499,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030002,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1005,SUKA ASIH,PELAJAR DAN MAHASISWA,4270,ORANG,2,2022
18500,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030002,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1005,SUKA ASIH,TENAGA KESEHATAN,45,ORANG,2,2022
18501,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030002,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1005,SUKA ASIH,PENSIUNAN,102,ORANG,2,2022
18502,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,3273030002,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,32.73.04.1005,SUKA ASIH,LAINNYA,9596,ORANG,2,2022
18503,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180002,ANDIR,32.73.05,ANDIR,32.73.05.1001,MALEBER,BELUM BEKERJA,3623,ORANG,2,2022
18504,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180002,ANDIR,32.73.05,ANDIR,32.73.05.1001,MALEBER,APARATUR PEJABAT NEGARA,221,ORANG,2,2022
18505,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180002,ANDIR,32.73.05,ANDIR,32.73.05.1001,MALEBER,TENAGA PENGAJAR,156,ORANG,2,2022
18506,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180002,ANDIR,32.73.05,ANDIR,32.73.05.1001,MALEBER,WIRASWASTA,1348,ORANG,2,2022
18507,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180002,ANDIR,32.73.05,ANDIR,32.73.05.1001,MALEBER,PERTANIAN DAN PETERNAKAN,3,ORANG,2,2022
18508,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180002,ANDIR,32.73.05,ANDIR,32.73.05.1001,MALEBER,NELAYAN,0,ORANG,2,2022
18509,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180002,ANDIR,32.73.05,ANDIR,32.73.05.1001,MALEBER,AGAMA DAN KEPERCAYAAN,10,ORANG,2,2022
18510,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180002,ANDIR,32.73.05,ANDIR,32.73.05.1001,MALEBER,PELAJAR DAN MAHASISWA,4188,ORANG,2,2022
18511,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180002,ANDIR,32.73.05,ANDIR,32.73.05.1001,MALEBER,TENAGA KESEHATAN,57,ORANG,2,2022
18512,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180002,ANDIR,32.73.05,ANDIR,32.73.05.1001,MALEBER,PENSIUNAN,148,ORANG,2,2022
18513,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180002,ANDIR,32.73.05,ANDIR,32.73.05.1001,MALEBER,LAINNYA,10089,ORANG,2,2022
18514,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180004,ANDIR,32.73.05,ANDIR,32.73.05.1002,DUNGUS CARIANG,BELUM BEKERJA,3585,ORANG,2,2022
18515,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180004,ANDIR,32.73.05,ANDIR,32.73.05.1002,DUNGUS CARIANG,APARATUR PEJABAT NEGARA,166,ORANG,2,2022
18516,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180004,ANDIR,32.73.05,ANDIR,32.73.05.1002,DUNGUS CARIANG,TENAGA PENGAJAR,146,ORANG,2,2022
18517,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180004,ANDIR,32.73.05,ANDIR,32.73.05.1002,DUNGUS CARIANG,WIRASWASTA,1526,ORANG,2,2022
18518,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180004,ANDIR,32.73.05,ANDIR,32.73.05.1002,DUNGUS CARIANG,PERTANIAN DAN PETERNAKAN,0,ORANG,2,2022
18519,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180004,ANDIR,32.73.05,ANDIR,32.73.05.1002,DUNGUS CARIANG,NELAYAN,0,ORANG,2,2022
18520,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180004,ANDIR,32.73.05,ANDIR,32.73.05.1002,DUNGUS CARIANG,AGAMA DAN KEPERCAYAAN,2,ORANG,2,2022
18521,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180004,ANDIR,32.73.05,ANDIR,32.73.05.1002,DUNGUS CARIANG,PELAJAR DAN MAHASISWA,3912,ORANG,2,2022
18522,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180004,ANDIR,32.73.05,ANDIR,32.73.05.1002,DUNGUS CARIANG,TENAGA KESEHATAN,39,ORANG,2,2022
18523,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180004,ANDIR,32.73.05,ANDIR,32.73.05.1002,DUNGUS CARIANG,PENSIUNAN,121,ORANG,2,2022
18524,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180004,ANDIR,32.73.05,ANDIR,32.73.05.1002,DUNGUS CARIANG,LAINNYA,9315,ORANG,2,2022
18525,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180005,ANDIR,32.73.05,ANDIR,32.73.05.1003,CIROYOM,BELUM BEKERJA,4019,ORANG,2,2022
18526,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180005,ANDIR,32.73.05,ANDIR,32.73.05.1003,CIROYOM,APARATUR PEJABAT NEGARA,89,ORANG,2,2022
18527,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180005,ANDIR,32.73.05,ANDIR,32.73.05.1003,CIROYOM,TENAGA PENGAJAR,105,ORANG,2,2022
18528,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180005,ANDIR,32.73.05,ANDIR,32.73.05.1003,CIROYOM,WIRASWASTA,2017,ORANG,2,2022
18529,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180005,ANDIR,32.73.05,ANDIR,32.73.05.1003,CIROYOM,PERTANIAN DAN PETERNAKAN,2,ORANG,2,2022
18530,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180005,ANDIR,32.73.05,ANDIR,32.73.05.1003,CIROYOM,NELAYAN,0,ORANG,2,2022
18531,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180005,ANDIR,32.73.05,ANDIR,32.73.05.1003,CIROYOM,AGAMA DAN KEPERCAYAAN,4,ORANG,2,2022
18532,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180005,ANDIR,32.73.05,ANDIR,32.73.05.1003,CIROYOM,PELAJAR DAN MAHASISWA,4295,ORANG,2,2022
18533,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180005,ANDIR,32.73.05,ANDIR,32.73.05.1003,CIROYOM,TENAGA KESEHATAN,19,ORANG,2,2022
18534,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180005,ANDIR,32.73.05,ANDIR,32.73.05.1003,CIROYOM,PENSIUNAN,59,ORANG,2,2022
18535,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180005,ANDIR,32.73.05,ANDIR,32.73.05.1003,CIROYOM,LAINNYA,9307,ORANG,2,2022
18536,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180006,ANDIR,32.73.05,ANDIR,32.73.05.1004,KEBON JERUK,BELUM BEKERJA,1882,ORANG,2,2022
18537,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180006,ANDIR,32.73.05,ANDIR,32.73.05.1004,KEBON JERUK,APARATUR PEJABAT NEGARA,51,ORANG,2,2022
18538,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180006,ANDIR,32.73.05,ANDIR,32.73.05.1004,KEBON JERUK,TENAGA PENGAJAR,65,ORANG,2,2022
18539,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180006,ANDIR,32.73.05,ANDIR,32.73.05.1004,KEBON JERUK,WIRASWASTA,1511,ORANG,2,2022
18540,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180006,ANDIR,32.73.05,ANDIR,32.73.05.1004,KEBON JERUK,PERTANIAN DAN PETERNAKAN,0,ORANG,2,2022
18541,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180006,ANDIR,32.73.05,ANDIR,32.73.05.1004,KEBON JERUK,NELAYAN,0,ORANG,2,2022
18542,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180006,ANDIR,32.73.05,ANDIR,32.73.05.1004,KEBON JERUK,AGAMA DAN KEPERCAYAAN,17,ORANG,2,2022
18543,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180006,ANDIR,32.73.05,ANDIR,32.73.05.1004,KEBON JERUK,PELAJAR DAN MAHASISWA,2344,ORANG,2,2022
18544,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180006,ANDIR,32.73.05,ANDIR,32.73.05.1004,KEBON JERUK,TENAGA KESEHATAN,25,ORANG,2,2022
18545,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180006,ANDIR,32.73.05,ANDIR,32.73.05.1004,KEBON JERUK,PENSIUNAN,42,ORANG,2,2022
18546,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180006,ANDIR,32.73.05,ANDIR,32.73.05.1004,KEBON JERUK,LAINNYA,5486,ORANG,2,2022
18547,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180003,ANDIR,32.73.05,ANDIR,32.73.05.1005,GARUDA,BELUM BEKERJA,1928,ORANG,2,2022
18548,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180003,ANDIR,32.73.05,ANDIR,32.73.05.1005,GARUDA,APARATUR PEJABAT NEGARA,170,ORANG,2,2022
18549,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180003,ANDIR,32.73.05,ANDIR,32.73.05.1005,GARUDA,TENAGA PENGAJAR,94,ORANG,2,2022
18550,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180003,ANDIR,32.73.05,ANDIR,32.73.05.1005,GARUDA,WIRASWASTA,818,ORANG,2,2022
18551,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180003,ANDIR,32.73.05,ANDIR,32.73.05.1005,GARUDA,PERTANIAN DAN PETERNAKAN,3,ORANG,2,2022
18552,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180003,ANDIR,32.73.05,ANDIR,32.73.05.1005,GARUDA,NELAYAN,0,ORANG,2,2022
18553,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180003,ANDIR,32.73.05,ANDIR,32.73.05.1005,GARUDA,AGAMA DAN KEPERCAYAAN,2,ORANG,2,2022
18554,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180003,ANDIR,32.73.05,ANDIR,32.73.05.1005,GARUDA,PELAJAR DAN MAHASISWA,2193,ORANG,2,2022
18555,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180003,ANDIR,32.73.05,ANDIR,32.73.05.1005,GARUDA,TENAGA KESEHATAN,33,ORANG,2,2022
18556,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180003,ANDIR,32.73.05,ANDIR,32.73.05.1005,GARUDA,PENSIUNAN,146,ORANG,2,2022
18557,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180003,ANDIR,32.73.05,ANDIR,32.73.05.1005,GARUDA,LAINNYA,5113,ORANG,2,2022
18558,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180001,ANDIR,32.73.05,ANDIR,32.73.05.1006,CAMPAKA,BELUM BEKERJA,3436,ORANG,2,2022
18559,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180001,ANDIR,32.73.05,ANDIR,32.73.05.1006,CAMPAKA,APARATUR PEJABAT NEGARA,327,ORANG,2,2022
18560,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180001,ANDIR,32.73.05,ANDIR,32.73.05.1006,CAMPAKA,TENAGA PENGAJAR,166,ORANG,2,2022
18561,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180001,ANDIR,32.73.05,ANDIR,32.73.05.1006,CAMPAKA,WIRASWASTA,1070,ORANG,2,2022
18562,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180001,ANDIR,32.73.05,ANDIR,32.73.05.1006,CAMPAKA,PERTANIAN DAN PETERNAKAN,3,ORANG,2,2022
18563,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180001,ANDIR,32.73.05,ANDIR,32.73.05.1006,CAMPAKA,NELAYAN,0,ORANG,2,2022
18564,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180001,ANDIR,32.73.05,ANDIR,32.73.05.1006,CAMPAKA,AGAMA DAN KEPERCAYAAN,13,ORANG,2,2022
18565,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180001,ANDIR,32.73.05,ANDIR,32.73.05.1006,CAMPAKA,PELAJAR DAN MAHASISWA,4199,ORANG,2,2022
18566,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180001,ANDIR,32.73.05,ANDIR,32.73.05.1006,CAMPAKA,TENAGA KESEHATAN,49,ORANG,2,2022
18567,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180001,ANDIR,32.73.05,ANDIR,32.73.05.1006,CAMPAKA,PENSIUNAN,187,ORANG,2,2022
18568,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180001,ANDIR,32.73.05,ANDIR,32.73.05.1006,CAMPAKA,LAINNYA,9130,ORANG,2,2022
18569,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,3273190005,CICENDO,32.73.06,CICENDO,32.73.06.1001,HUSEN SASTRANEGARA,BELUM BEKERJA,3163,ORANG,2,2022
18570,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,3273190005,CICENDO,32.73.06,CICENDO,32.73.06.1001,HUSEN SASTRANEGARA,APARATUR PEJABAT NEGARA,512,ORANG,2,2022
18571,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,3273190005,CICENDO,32.73.06,CICENDO,32.73.06.1001,HUSEN SASTRANEGARA,TENAGA PENGAJAR,103,ORANG,2,2022
18572,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,3273190005,CICENDO,32.73.06,CICENDO,32.73.06.1001,HUSEN SASTRANEGARA,WIRASWASTA,1207,ORANG,2,2022
18573,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,3273190005,CICENDO,32.73.06,CICENDO,32.73.06.1001,HUSEN SASTRANEGARA,PERTANIAN DAN PETERNAKAN,0,ORANG,2,2022
18574,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,3273190005,CICENDO,32.73.06,CICENDO,32.73.06.1001,HUSEN SASTRANEGARA,NELAYAN,0,ORANG,2,2022
18575,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,3273190005,CICENDO,32.73.06,CICENDO,32.73.06.1001,HUSEN SASTRANEGARA,AGAMA DAN KEPERCAYAAN,6,ORANG,2,2022
18576,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,3273190005,CICENDO,32.73.06,CICENDO,32.73.06.1001,HUSEN SASTRANEGARA,PELAJAR DAN MAHASISWA,3557,ORANG,2,2022
18577,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,3273190005,CICENDO,32.73.06,CICENDO,32.73.06.1001,HUSEN SASTRANEGARA,TENAGA KESEHATAN,48,ORANG,2,2022
18578,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,3273190005,CICENDO,32.73.06,CICENDO,32.73.06.1001,HUSEN SASTRANEGARA,PENSIUNAN,128,ORANG,2,2022
18579,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,3273190005,CICENDO,32.73.06,CICENDO,32.73.06.1001,HUSEN SASTRANEGARA,LAINNYA,7866,ORANG,2,2022
18580,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,3273190001,CICENDO,32.73.06,CICENDO,32.73.06.1002,ARJUNA,BELUM BEKERJA,2280,ORANG,2,2022
18581,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,3273190001,CICENDO,32.73.06,CICENDO,32.73.06.1002,ARJUNA,APARATUR PEJABAT NEGARA,139,ORANG,2,2022
18582,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,3273190001,CICENDO,32.73.06,CICENDO,32.73.06.1002,ARJUNA,TENAGA PENGAJAR,120,ORANG,2,2022
18583,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,3273190001,CICENDO,32.73.06,CICENDO,32.73.06.1002,ARJUNA,WIRASWASTA,1139,ORANG,2,2022
